,id,age,gender,nonblack,marijuana,cocaine,crack,heroin,pcp,otherdrug,nondrug,priorarr,priorfelarr,priordrugarr,priorfeldrugarr,priorcon,priorfelcon,priordrugcon,priorfeldrugcon,pwid,dist,laterarr,oob_preds,selected_drugs,arrest_conviction,pwid_dist,_orig_order,pair_group,pair_group_size
333,383,21,male,not Black,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.359375,heroin,They have no prior arrests.,charged with distribution of heroin,382,3,100
334,996,33,male,not Black,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0.359375,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine. They also were charged with at least one non-drug related charge,995,3,100
335,923,41,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.359375,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin,922,3,100
336,336,22,male,not Black,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0.36231884057971014,marijuana and pcp,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute marijuana and pcp,335,3,100
337,879,25,male,not Black,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0.3625,crack,"In the past, they were arrested and convicted on a felony charge.In additon, they have been arrested for a non-felony drug charge in the past, but they weren't convicted of it.",charged with possession and intent to distribute crack,878,3,100
338,489,22,male,not Black,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.36363636363636365,marijuana and cocaine,They have no prior arrests.,charged with possession and intent to distribute marijuana and cocaine,488,3,100
339,343,20,male,not Black,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0.36486486486486486,heroin,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with possession and intent to distribute heroin,342,3,100
340,665,28,male,not Black,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.36486486486486486,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute crack. They also were charged with at least one non-drug related charge,664,3,100
341,53,22,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0.36619718309859156,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin,52,3,100
342,632,37,male,not Black,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.36619718309859156,heroin,They have no prior arrests.,charged with distribution of heroin,631,3,100
343,570,20,male,not Black,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.36619718309859156,crack,They have no prior arrests.,charged with possession and intent to distribute crack,569,3,100
344,28,23,male,not Black,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0.36764705882352944,marijuana,"In the past, they were arrested and convicted on a non-felony drug related charge.",charged with distribution of marijuana,27,3,100
345,895,39,male,not Black,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0.36764705882352944,heroin,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with possession and intent to distribute heroin,894,3,100
346,745,24,male,not Black,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0.36904761904761907,cocaine,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with possession and intent to distribute cocaine,744,3,100
347,663,26,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.3695652173913043,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,662,3,100
348,791,41,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.3698630136986301,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana,790,3,100
349,660,25,male,not Black,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0.37142857142857144,crack,"In the past, they were arrested on a felony charge, but they weren't convicted of it.",charged with possession and intent to distribute crack,659,3,100
350,7,20,female,not Black,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.3717948717948718,cocaine,"In the past, they were arrested, but it wasn't a drug related or felony arrest, and they weren't convicted.",charged with distribution of cocaine,6,3,100
351,19,42,male,not Black,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.37333333333333335,marijuana and cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute marijuana and cocaine,18,3,100
352,523,22,male,not Black,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0.37333333333333335,cocaine,"In the past, they were arrested on a non-felony drug related charge, but they weren't convicted of it.",charged with distribution of cocaine,522,3,100
353,71,40,male,not Black,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0.37362637362637363,cocaine,"In the past, they were arrested and convicted on a felony charge.",charged with distribution of cocaine,70,3,100
354,461,20,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0.375,heroin,"In the past, they were arrested and convicted on a felony charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of heroin,460,3,100
355,784,33,male,not Black,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.3764705882352941,crack,"In the past, they were arrested on a felony charge, but they weren't convicted of it.",charged with possession and intent to distribute crack,783,3,100
356,265,21,male,not Black,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.37662337662337664,cocaine,"In the past, they were arrested, but it wasn't a drug related or felony arrest, and they weren't convicted.",charged with distribution of cocaine,264,3,100
357,995,37,male,not Black,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.37681159420289856,cocaine,"In the past, they were arrested and convicted on a felony charge.",charged with possession and intent to distribute cocaine,994,3,100
358,565,35,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.3780487804878049,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin,564,3,100
359,835,65,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.3780487804878049,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin,834,3,100
360,318,45,male,not Black,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.3783783783783784,cocaine and heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine and heroin,317,3,100
361,865,45,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.3787878787878788,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin,864,3,100
362,424,46,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.38028169014084506,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,423,3,100
363,477,44,male,not Black,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0.3815789473684211,heroin,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with distribution of heroin,476,3,100
364,136,23,male,not Black,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.38235294117647056,cocaine,"In the past, they were arrested, but it wasn't a drug related or felony arrest, and they weren't convicted.",charged with possession and intent to distribute cocaine,135,3,100
365,894,28,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0.38271604938271603,heroin,"In the past, they were arrested and convicted on two separate charges, one of which was a felony and one of which was drug related.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it. ",charged with possession and intent to distribute heroin,893,3,100
366,238,21,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.3835616438356164,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,237,3,100
367,697,22,male,not Black,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.3835616438356164,marijuana and cocaine,"In the past, they were arrested on a felony charge, but they weren't convicted of it.",charged with distribution of marijuana and cocaine,696,3,100
368,939,23,male,not Black,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.38461538461538464,marijuana and cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute marijuana and cocaine. They also were charged with at least one non-drug related charge,938,3,100
369,616,21,male,not Black,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0.38571428571428573,crack,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with possession and intent to distribute crack,615,3,100
370,736,28,male,not Black,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0.38571428571428573,marijuana and cocaine,"In the past, they were arrested and convicted on a non-felony drug related charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of marijuana and cocaine,735,3,100
371,88,35,male,not Black,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0.38666666666666666,crack,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with distribution of crack,87,3,100
372,690,27,female,not Black,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0.3875,cocaine,"In the past, they were arrested and convicted on a non-felony drug related charge.",charged with distribution of cocaine,689,3,100
373,643,43,female,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0.3875,heroin,"In the past, they were arrested and convicted on two separate charges, one of which was a felony and one of which was drug related.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it. ",charged with distribution of heroin,642,3,100
374,550,21,male,not Black,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.3875,cocaine,"In the past, they were arrested on a felony charge, but they weren't convicted of it.",charged with possession and intent to distribute cocaine,549,3,100
375,596,56,male,not Black,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0.3880597014925373,marijuana and crack,"In the past, they were arrested and convicted on a non-felony drug related charge.",charged with possession and intent to distribute marijuana and crack,595,3,100
376,157,21,male,Black,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3880597014925373,cocaine,They have no prior arrests.,charged with distribution of cocaine,156,3,100
377,624,23,male,not Black,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0.390625,cocaine and heroin,"In the past, they were arrested and convicted on two separate charges, one of which was a felony and one of which was drug related.",charged with possession and intent to distribute cocaine and heroin,623,3,100
378,901,46,male,not Black,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.39080459770114945,cocaine,"In the past, they were arrested and convicted on a non-felony drug related charge.",charged with possession and intent to distribute cocaine,900,3,100
379,449,28,male,not Black,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.391304347826087,pcp,They have no prior arrests.,charged with possession and intent to distribute pcp,448,3,100
380,917,23,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0.3918918918918919,marijuana,"In the past, they were arrested and convicted on two separate charges, one of which was a felony and one of which was drug related.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it. ",charged with distribution of marijuana,916,3,100
381,404,21,male,not Black,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0.39285714285714285,marijuana and cocaine,"In the past, they were arrested and convicted on two separate charges, one of which was a felony and one of which was drug related.",charged with possession and intent to distribute marijuana and cocaine,403,3,100
382,56,37,male,not Black,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0.39436619718309857,heroin,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with distribution of heroin,55,3,100
383,780,27,male,not Black,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0.39473684210526316,marijuana,"In the past, they were arrested and convicted on a felony charge.",charged with distribution of marijuana,779,3,100
384,861,24,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.39473684210526316,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute marijuana,860,3,100
385,526,53,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.39473684210526316,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin,525,3,100
386,331,23,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0.39473684210526316,marijuana,"In the past, they were arrested and convicted on a non-felony drug related charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with possession and intent to distribute marijuana,330,3,100
387,10,21,male,not Black,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0.3968253968253968,cocaine,"In the past, they were arrested and convicted on a non-felony drug related charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with possession and intent to distribute cocaine. They also were charged with at least one non-drug related charge,9,3,100
388,541,22,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.3972602739726027,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute crack,540,3,100
389,878,41,male,not Black,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0.3974358974358974,heroin,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with possession and intent to distribute heroin,877,3,100
390,360,23,male,not Black,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.3974358974358974,cocaine,"In the past, they were arrested on a felony charge, but they weren't convicted of it.",charged with possession and intent to distribute cocaine,359,3,100
391,63,21,male,not Black,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0.39759036144578314,cocaine,"In the past, they were arrested on two separate charges: one felony charge and one drug-related charge, but they weren't convicted of either.",charged with possession and intent to distribute cocaine,62,3,100
